0 0.289072 0.000000
1 0.300187 0.294103
2 0.307755 0.308753
3 0.315572 0.317391
4 0.324394 0.325897
5 0.334998 0.336768
6 0.345393 0.346973
7 0.356555 0.358610
8 0.366665 0.370358
9 0.380482 0.383113
10 0.394146 0.396189
11 0.407466 0.410906
12 0.421557 0.425084
13 0.437940 0.441634
14 0.454375 0.458520
15 0.468695 0.475524
16 0.486599 0.490852
17 0.504572 0.507375
18 0.521207 0.526409
19 0.537015 0.542775
20 0.553017 0.559811
21 0.572950 0.576527
22 0.589445 0.594474
23 0.606385 0.610720
24 0.622161 0.628130
25 0.638415 0.643908
26 0.653502 0.661242
27 0.664804 0.674970
28 0.681923 0.688607
29 0.696959 0.705294
30 0.707088 0.716755
31 0.721145 0.729291
32 0.734809 0.743530
33 0.746230 0.753537
34 0.757525 0.763566
35 0.765251 0.772285
36 0.773749 0.778680
37 0.780507 0.787103
38 0.785907 0.792064
39 0.789902 0.794265
40 0.790228 0.795434
41 0.790638 0.797981
42 0.794171 0.798724
43 0.795633 0.804501
44 0.794795 0.804501
45 0.799117 0.804501
46 0.799993 0.804961
47 0.802223 0.808385
48 0.800596 0.808385
49 0.803783 0.808385
50 0.801477 0.808385
51 0.805261 0.813088
52 0.806378 0.815058
53 0.806547 0.815058
54 0.806429 0.815058
55 0.809387 0.815498
56 0.814548 0.822566
57 0.814656 0.822566
58 0.818797 0.822566
59 0.818954 0.822566
60 0.819077 0.822566
61 0.817953 0.822619
62 0.815602 0.822619
63 0.820823 0.824654
64 0.820001 0.824654
65 0.820013 0.824654
66 0.821284 0.824654
67 0.820248 0.824654
68 0.823338 0.829020
69 0.821592 0.829020
70 0.821505 0.829605
71 0.823536 0.829605
72 0.823421 0.829605
73 0.825705 0.829605
74 0.823681 0.829605
75 0.823604 0.830856
76 0.824049 0.830856
77 0.823146 0.830856
78 0.824794 0.830856
79 0.825245 0.830856
80 0.827202 0.831456
81 0.826490 0.831456
82 0.826496 0.831456
83 0.829898 0.831456
84 0.829723 0.837045
85 0.830689 0.837045
86 0.833604 0.842288
87 0.834966 0.842288
88 0.832875 0.842288
89 0.838250 0.842288
90 0.837135 0.842288
91 0.834895 0.842288
92 0.835005 0.842288
93 0.833851 0.842288
94 0.838346 0.842843
95 0.840076 0.843033
96 0.837818 0.843761
97 0.838254 0.843919
98 0.843239 0.849781
99 0.844283 0.849781
100 0.844995 0.849781
101 0.846060 0.849781
102 0.846814 0.849781
103 0.847557 0.849950
104 0.848474 0.857978
105 0.849943 0.857978
106 0.853301 0.857978
107 0.852719 0.857978
108 0.853684 0.857978
109 0.855368 0.857978
110 0.853656 0.857978
111 0.852675 0.858915
112 0.853657 0.859361
113 0.856411 0.864547
114 0.856905 0.864547
115 0.854953 0.864547
116 0.857586 0.864547
117 0.856060 0.864547
118 0.855877 0.864547
119 0.853434 0.864547
120 0.858319 0.864547
121 0.856355 0.864547
122 0.860376 0.864943
123 0.859802 0.864943
124 0.858717 0.865413
125 0.860567 0.865413
126 0.861421 0.865413
127 0.861109 0.865413
128 0.860698 0.865413
129 0.862608 0.865413
130 0.864654 0.866501
131 0.864824 0.872072
132 0.866592 0.872072
133 0.866493 0.872480
134 0.867854 0.872480
135 0.868128 0.872480
136 0.869199 0.872480
137 0.870531 0.872480
138 0.872878 0.879019
139 0.873264 0.879019
140 0.871912 0.879019
141 0.870762 0.879019
142 0.872678 0.879019
143 0.874690 0.879662
144 0.873434 0.885209
145 0.876893 0.885209
146 0.877891 0.885209
147 0.877831 0.885209
148 0.876796 0.885209
149 0.878351 0.885209
150 0.881269 0.886067
151 0.882535 0.890259
152 0.886354 0.890259
153 0.884511 0.891835
154 0.887221 0.891835
155 0.884944 0.891835
156 0.887622 0.891835
157 0.887628 0.891835
158 0.888133 0.891835
159 0.886851 0.891835
160 0.886969 0.891926
161 0.885884 0.891926
162 0.886406 0.892393
163 0.886941 0.892393
164 0.888440 0.892393
165 0.890838 0.892393
166 0.892774 0.898002
167 0.893086 0.898002
168 0.893463 0.898002
169 0.894250 0.898002
170 0.893996 0.898002
171 0.893618 0.898002
172 0.893104 0.898002
173 0.893129 0.898002
174 0.893201 0.898002
175 0.889362 0.898002
176 0.891762 0.898002
177 0.894007 0.898002
178 0.893584 0.898002
179 0.892849 0.898002
180 0.892077 0.898002
181 0.890944 0.898007
182 0.894921 0.898007
183 0.895437 0.898007
184 0.892850 0.898007
185 0.896027 0.903052
186 0.897784 0.903052
187 0.897667 0.903052
188 0.898794 0.903052
189 0.897213 0.903052
190 0.899914 0.903052
191 0.899408 0.903548
192 0.898989 0.903548
193 0.898892 0.903712
194 0.899521 0.903907
195 0.901823 0.905528
196 0.902945 0.908056
197 0.902139 0.908056
198 0.900797 0.908056
199 0.901469 0.908056
200 0.901382 0.908056
201 0.902961 0.911978
202 0.906819 0.911978
203 0.903137 0.911978
204 0.899697 0.911978
205 0.899979 0.911978
206 0.905142 0.913301
207 0.904871 0.913301
208 0.905805 0.915380
209 0.905092 0.915380
210 0.904171 0.915380
211 0.909768 0.915380
212 0.911361 0.915380
213 0.911297 0.916703
214 0.912377 0.916703
215 0.913129 0.916703
216 0.915038 0.916703
217 0.915287 0.920632
218 0.913726 0.920632
219 0.915367 0.920632
220 0.916158 0.920632
221 0.915947 0.922104
222 0.917379 0.922104
223 0.917085 0.922104
224 0.917176 0.922104
225 0.918226 0.929305
226 0.919233 0.929305
227 0.919282 0.929305
228 0.919997 0.929305
229 0.924103 0.929305
230 0.921569 0.929305
231 0.917487 0.929305
232 0.923418 0.929305
233 0.925874 0.929305
234 0.929851 0.936965
235 0.929328 0.936965
236 0.931516 0.936965
237 0.930796 0.936965
238 0.929133 0.936965
239 0.930857 0.936965
240 0.927813 0.936965
241 0.932994 0.936965
242 0.932053 0.936965
243 0.932318 0.936965
244 0.931389 0.937050
245 0.932594 0.937050
246 0.933261 0.937050
247 0.936617 0.937815
248 0.937295 0.944495
249 0.938101 0.944495
250 0.937891 0.944495
251 0.944164 0.950538
252 0.944506 0.950538
253 0.941574 0.950538
254 0.939157 0.953375
255 0.944143 0.953375
256 0.946459 0.953375
257 0.947394 0.953375
258 0.947545 0.958068
259 0.948325 0.958068
260 0.948064 0.958068
261 0.952647 0.958068
262 0.952497 0.958068
263 0.951163 0.958068
264 0.951668 0.958068
265 0.950713 0.958068
